Time Elapsed, CPU utilized, Memory usaged
1254,235.9,1101697024
1255,272.8,1101697024
1256,272.9,1101697024
1257,249.8,1101701120
1258,263.9,1101701120
1259,255.9,1101701120
1260,252.9,1101701120
1261,270.7,1101701120
1262,256.8,1101701120
1263,243.7,1101701120
1264,263.8,1101701120
1265,266.8,1101701120
1266,254.9,1101701120
1267,264.7,1101701120
1268,273.4,1101705216
1269,264.9,1101705216
1270,263.9,1101705216
1271,237.9,1101811712
1272,281.9,1101811712
1273,261.9,1101811712
1274,264.8,1101811712
1275,269.7,1101811712
1276,254.8,1101811712
1277,267.9,1101811712
1278,268.9,1101811712
1279,247.9,1101811712
1280,260.7,1101811712
1281,259.7,1101811712
1282,266.9,1101811712
1283,245.9,1101811712
1284,273.8,1101811712
1285,265.9,1101811712
1286,259.9,1101811712
1287,246.8,1101811712
1288,178.0,1101824000
1289,250.9,1101824000
1290,226.9,1101840384
1291,195.9,1101840384
1292,233.7,1101840384
1293,246.0,1101840384
1294,254.4,1101840384
1295,261.9,1101840384
1296,254.9,1101840384
1297,256.8,1101840384
1298,270.9,1101840384
1299,264.8,1101840384
1300,264.9,1101840384
1301,253.9,1101840384
1302,278.8,1101840384
1303,265.8,1101840384
1304,249.8,1102053376
1305,281.9,1102053376
1306,269.4,1102053376
1307,254.9,1102053376
1308,259.7,1102053376
1309,271.8,1102053376
1310,270.9,1102053376
1311,273.8,1102053376
1312,262.9,1102053376
1313,272.9,1102053376
1314,281.9,1102053376
1315,241.9,1102053376
1316,255.9,1102069760
1317,251.7,1102069760
1318,247.8,1102069760
1319,271.9,1102069760
1320,262.9,1102069760
1321,274.7,1102069760
1322,235.8,1102073856
1323,236.9,1102073856
1324,246.9,1102073856
1325,238.9,1102073856
1326,263.9,1102073856
1327,228.9,1102073856
1328,242.9,1102073856
1329,259.8,1102073856
1330,244.7,1102073856
1331,244.6,1102073856
1332,268.8,1102073856
1333,277.9,1102073856
1334,256.8,1102073856
1335,267.9,1102073856
1336,254.9,1102073856
1337,252.9,1102073856
1338,242.9,1102073856
1339,263.8,1102073856
1340,252.1,1102102528
1341,243.1,1102106624
1342,232.6,1102200832
1343,245.8,1102200832
1344,236.6,1102200832
1345,176.8,1110036480
1346,230.8,1110036480
1347,277.8,1110036480
1348,250.9,1110036480
1349,271.8,1110036480
1350,249.7,1110036480
1351,205.0,1110036480
1352,247.8,1110036480
1353,241.9,1110036480
1354,237.9,1110036480
1355,268.7,1110036480
1356,234.9,1110036480
1357,268.9,1110036480
1358,235.7,1110036480
1359,250.9,1110036480
1360,273.7,1110036480
1361,237.6,1110036480
1362,258.7,1110036480
1363,260.1,1110036480
1364,256.7,1110036480
1365,277.9,1110040576
1366,258.8,1110040576
1367,259.9,1110040576
1368,276.8,1110040576
1369,271.7,1110040576
1370,255.9,1110048768
1371,267.7,1110048768
1372,257.9,1110048768
1373,270.8,1110048768
1374,240.8,1110048768
1375,266.8,1110077440
1376,272.9,1110077440
1377,267.8,1110077440
1378,234.9,1110077440
1379,248.9,1110077440
1380,196.8,1110077440
1381,163.8,1110077440
1382,227.8,1110077440
1383,164.6,1101946880
1384,204.8,1101955072
1385,216.8,1101955072
1386,184.9,1101955072
1387,239.9,1101955072
1388,207.8,1101955072
1389,256.6,1101955072
1390,249.8,1101955072
1391,250.7,1101955072
1392,243.7,1101955072
1393,252.7,1101955072
1394,261.9,1101955072
1395,246.9,1101955072
1396,274.6,1101959168
1397,261.9,1101959168
1398,249.9,1101967360
1399,249.9,1101967360
1400,265.9,1101967360
1401,249.8,1101967360
1402,270.9,1101967360
1403,273.9,1101967360
1404,246.9,1101967360
1405,282.8,1101967360
1406,257.8,1101967360
1407,267.9,1101967360
1408,252.9,1101967360
1409,255.8,1101967360
1410,279.9,1101967360
1411,261.8,1101967360
1412,227.9,1101967360
1413,255.9,1101996032
1414,272.9,1101996032
1415,261.9,1101996032
1416,258.8,1101996032
1417,272.9,1101996032
1418,273.9,1102000128
1419,272.9,1102000128
1420,264.9,1102000128
1421,257.9,1102004224
1422,262.9,1102004224
1423,249.9,1102004224
1424,264.7,1102004224
1425,247.9,1102004224
1426,272.8,1102004224
1427,256.9,1102004224
1428,270.9,1102004224
1429,252.9,1102004224
1430,240.9,1102004224
1431,268.8,1102004224
1432,263.9,1102004224
1433,254.9,1102004224
1434,261.9,1102004224
1435,258.9,1102004224
1436,270.9,1102004224
1437,255.9,1102004224
1438,277.8,1102004224
1439,267.9,1102004224
1440,265.9,1102004224
1441,239.6,1102004224
1442,238.9,1102004224
1443,226.9,1102004224
1444,238.3,1096765440
1445,205.8,1110040576
1446,255.9,1110040576
1447,217.8,1110155264
1448,255.9,1110155264
1449,252.6,1110155264
1450,258.8,1110155264
1451,259.9,1110220800
1452,256.3,1110220800
1453,270.9,1110220800
1454,246.9,1110228992
1455,248.7,1110228992
1456,250.8,1110228992
1457,252.7,1110228992
1458,230.9,1110228992
1459,265.7,1110228992
1460,251.8,1110233088
1461,265.9,1110233088
1462,255.9,1110233088
1463,278.9,1110233088
1464,270.9,1110233088
1465,263.9,1110233088
1466,268.7,1110233088
1467,272.8,1110233088
1468,269.9,1110233088
1469,264.9,1110233088
1470,246.9,1110233088
1471,277.9,1110237184
1472,224.9,1110237184
1473,241.9,1110237184
1474,241.9,1110237184
1475,281.8,1110237184
1476,258.9,1110237184
1477,261.8,1110237184
1478,259.0,1110237184
1479,260.9,1110237184
1480,244.9,1110237184
1481,280.9,1110237184
1482,260.9,1110241280
1483,259.9,1110241280
1484,241.8,1110241280
1485,230.7,1110241280
1486,232.7,1110241280
1487,233.6,1110241280
1488,245.8,1110241280
1489,200.9,1110241280
1490,261.9,1110413312
1491,257.9,1110413312
1492,250.9,1110413312
1493,223.9,1110413312
1494,209.7,1110413312
1495,208.9,1110413312
1496,207.8,1106403328
1497,186.8,1106440192
1498,245.9,1106440192
1499,223.9,1106440192
1500,232.9,1106440192
1501,245.1,1106440192
1502,258.9,1106440192
1503,243.9,1106440192
1504,248.9,1106440192
1505,260.9,1106440192
1506,230.9,1106440192
1507,253.8,1106440192
1508,255.9,1106440192
1509,236.7,1106440192
1510,250.7,1106440192
1511,266.7,1106440192
1512,266.7,1106440192
1513,262.8,1106440192
1514,277.8,1106440192
1515,251.9,1106440192
1516,237.9,1106448384
1517,220.9,1104879616
1518,182.0,1100701696
1519,234.9,1100701696
1520,277.8,1100701696
1521,236.9,1100779520
1522,252.9,1100779520
1523,257.3,1100779520
1524,260.9,1100779520
1525,225.9,1100779520
1526,238.9,1100779520
1527,269.9,1100779520
1528,248.5,1100779520
1529,247.5,1100779520
1530,264.8,1100779520
1531,253.9,1100779520
1532,267.9,1100857344
1533,229.7,1100857344
1534,248.7,1100857344
1535,241.9,1100857344
1536,245.9,1100857344
1537,233.9,1100857344
1538,242.8,1100865536
1539,266.9,1100865536
1540,266.9,1100865536
1541,242.9,1100865536
1542,272.8,1100865536
1543,240.9,1100865536
1544,261.8,1100865536
1545,266.7,1100865536
1546,265.9,1100865536
1547,279.9,1100873728
1548,270.8,1100873728
1549,254.1,1100873728
1550,254.9,1100873728
1551,234.8,1100873728
1552,237.9,1100873728
1553,237.7,1100873728
1554,261.9,1100873728
1555,234.8,1100873728
1556,271.8,1100873728
1557,229.9,1100873728
1558,237.9,1100873728
1559,255.9,1100947456
1560,242.9,1100947456
1561,181.8,1100947456
1562,183.7,1100947456
1563,217.9,1100967936
1564,187.9,1100963840
1565,187.8,1100963840
1566,208.7,1100963840
1567,195.9,1101037568
1568,166.7,1101037568
1569,202.9,1101037568
1570,234.3,1101037568
1571,171.8,1101037568
1572,179.8,1101041664
1573,207.8,1101041664
1574,211.8,1101041664
1575,205.8,1101049856
1576,197.4,1101041664
1577,157.9,1101303808
1578,228.9,1101303808
1579,155.8,1101303808
1580,157.8,1101307904
1581,174.8,1101320192
1582,190.9,1101320192
1583,193.8,1101320192
1584,262.8,1101320192
1585,208.8,1101320192
1586,254.8,1101320192
1587,227.8,1101352960
1588,227.9,1101352960
1589,264.9,1101352960
1590,222.9,1101352960
1591,243.7,1101352960
1592,248.9,1101352960
1593,221.9,1101352960
1594,280.9,1101352960
1595,272.9,1101352960
1596,247.8,1101352960
1597,262.9,1101352960
1598,265.9,1101352960
1599,233.7,1101352960
1600,289.6,1101352960
1601,231.9,1101352960
1602,231.9,1101352960
1603,270.8,1101352960
1604,244.9,1101352960
1605,217.9,1101365248
1606,251.8,1101365248
1607,224.9,1101365248
1608,218.9,1101365248
1609,233.9,1101365248
1610,243.9,1101365248
1611,225.7,1101365248
1612,280.8,1101434880
1613,244.7,1101377536
1614,276.8,1101377536
1615,223.9,1101369344
1616,182.7,1101369344
1617,244.8,1101369344
1618,247.9,1101369344
1619,214.9,1101369344
1620,242.7,1101369344
1621,251.8,1101373440
1622,250.9,1101373440
1623,236.2,1101373440
1624,233.7,1101373440
1625,216.7,1101373440
1626,215.7,1101373440
1627,196.6,1101373440
1628,215.8,1101373440
1629,169.8,1101389824
1630,184.9,1101393920
1631,239.8,1101418496
1632,201.8,1107910656
1633,201.8,1108180992
1634,236.9,1108180992
1635,239.9,1108180992
1636,219.6,1108180992
1637,256.9,1108144128
1638,272.7,1108144128
1639,252.8,1108144128
1640,208.9,1108144128
1641,196.9,1108144128
1642,195.8,1108246528
1643,164.9,1100173312
1644,179.7,1100181504
1645,212.8,1100206080
1646,194.4,1100201984
1647,224.8,1100201984
1648,244.9,1100201984
1649,221.9,1100201984
1650,249.7,1100201984
1651,255.8,1100201984
1652,233.9,1100201984
1653,226.9,1100201984
1654,233.9,1100201984
1655,268.9,1100201984
1656,282.9,1100283904
1657,255.7,1100283904
1658,207.7,1100283904
1659,236.0,1100283904
1660,205.9,1100283904
1661,209.9,1100283904
1662,171.9,1100279808
1663,220.7,1100296192
1664,226.9,1100296192
1665,168.9,1100300288
1666,194.8,1100300288
1667,247.9,1100300288
1668,240.9,1100300288
1669,187.3,1100296192
1670,205.6,1100296192
1671,238.9,1100296192
1672,239.9,1100296192
1673,222.7,1100296192
1674,243.9,1100296192
1675,245.9,1100296192
1676,237.9,1100296192
1677,214.7,1100296192
1678,227.9,1100296192
1679,244.7,1100296192
1680,243.8,1100296192
1681,250.9,1100296192
1682,272.8,1100296192
1683,238.9,1100296192
1684,240.9,1100296192
1685,232.9,1100296192
1686,249.9,1100296192
1687,242.9,1100296192
1688,196.8,1100296192
1689,195.0,1100300288
1690,191.3,1100570624
1691,235.7,1100570624
1692,198.7,1103273984
1693,241.9,1103273984
1694,250.9,1103273984
1695,245.6,1103282176
1696,220.9,1103282176
1697,192.9,1103282176
1698,212.9,1103282176
1699,245.9,1103282176
1700,261.9,1103282176
1701,244.9,1103282176
1702,239.9,1103282176
1703,254.8,1103282176
1704,245.5,1103282176
1705,243.9,1103282176
1706,239.9,1103290368
1707,227.9,1103290368
1708,232.9,1103290368
1709,263.8,1103290368
1710,269.9,1103290368
1711,241.9,1103290368
1712,253.9,1103290368
1713,264.9,1103290368
1714,197.9,1103290368
1715,250.9,1103290368
1716,269.9,1103290368
1717,259.8,1103290368
1718,270.9,1103290368
1719,265.9,1103290368
1720,257.9,1103290368
1721,274.8,1103290368
1722,268.9,1103290368
1723,257.7,1103290368
1724,278.7,1103290368
1725,263.0,1103290368
1726,262.8,1103290368
1727,278.9,1103290368
1728,269.7,1103290368
1729,251.9,1103290368
1730,284.8,1103290368
1731,268.9,1103290368
1732,273.8,1103290368
1733,268.9,1103290368
1734,240.9,1103290368
1735,254.9,1103290368
1736,252.9,1103290368
1737,217.8,1103290368
1738,216.9,1103532032
1739,212.9,1103581184
1740,207.7,1108082688
1741,122.9,1111863296
1742,225.9,1111863296
1743,210.8,1111863296
1744,246.8,1111863296
1745,239.9,1111863296
1746,223.9,1111863296
1747,219.9,1111863296
1748,268.9,1111863296
1749,246.9,1111863296
1750,240.9,1111863296
1751,208.9,1111863296
1752,239.7,1109839872
1753,189.9,1098354688
1754,204.9,1098375168
1755,219.9,1098375168
1756,181.9,1098362880
1757,203.5,1098477568
1758,221.8,1098477568
1759,179.9,1098477568
1760,173.8,1098473472
1761,185.9,1098485760
1762,237.9,1098706944
1763,188.9,1098706944
1764,248.9,1098706944
1765,238.9,1098706944
1766,243.9,1098706944
1767,248.9,1098706944
1768,254.9,1098706944
1769,279.8,1098706944
1770,259.8,1098706944
1771,272.9,1098706944
1772,262.9,1098706944
1773,211.9,1098706944
1774,234.7,1098706944
1775,218.9,1098706944
1776,262.8,1098706944
1777,267.7,1098706944
1778,265.5,1098706944
1779,230.9,1098706944
1780,278.8,1098706944
1781,264.8,1098711040
1782,245.2,1098715136
1783,200.8,1098715136
1784,227.8,1098715136
1785,218.9,1098903552
1786,223.8,1098903552
1787,244.6,1098903552
1788,203.8,1098903552
1789,245.9,1098903552
1790,244.9,1098903552
1791,256.9,1098903552
1792,268.9,1098903552
1793,222.9,1099259904
1794,259.4,1099259904
1795,229.9,1099259904
1796,237.9,1099259904
1797,198.7,1099259904
1798,185.9,1099251712
1799,190.9,1099251712
1800,229.8,1099251712
1801,175.7,1103585280
1802,195.8,1103585280
1803,226.9,1103585280
1804,259.9,1103585280
1805,252.9,1103585280
1806,250.9,1103585280
1807,235.9,1103585280
1808,195.7,1103585280
1809,233.0,1103585280
1810,232.2,1103585280
1811,185.6,1103622144
1812,207.0,1103638528
1813,239.9,1103683584
1814,227.4,1103683584
1815,181.3,1102839808
1816,195.0,1102839808
1817,214.9,1102839808
1818,194.9,1102839808
1819,169.9,1102839808
1820,203.9,1102839808
1821,259.7,1102839808
1822,253.7,1102839808
1823,240.7,1102839808
1824,240.9,1102880768
1825,244.9,1102880768
1826,270.9,1102880768
1827,238.7,1102880768
1828,270.8,1102880768
1829,243.9,1102880768
1830,264.9,1102880768
1831,271.9,1102880768
1832,244.8,1102880768
1833,267.9,1102880768
1834,265.9,1102880768
1835,202.8,1102880768
1836,271.8,1102880768
1837,211.9,1102880768
1838,200.8,1102880768
1839,191.8,1102880768
1840,220.9,1102880768
1841,234.9,1102876672
1842,204.7,1112670208
1843,239.7,1112670208
1844,235.9,1112670208
1845,214.9,1112670208
1846,232.8,1112670208
1847,249.7,1112670208
1848,263.9,1112670208
1849,253.9,1112670208
1850,239.9,1112670208
1851,281.9,1112670208
1852,239.9,1112670208
1853,270.7,1112670208
1854,244.9,1112670208
1855,268.9,1112670208
1856,267.7,1112670208
1857,245.0,1112674304
1858,190.9,1112674304
1859,187.8,1112674304
1860,206.7,1112621056
1861,202.7,1104842752
1862,179.9,1105170432
1863,188.3,1105170432
1864,172.8,1105170432
1865,227.8,1105174528
1866,190.8,1105182720
1867,192.9,1105182720
1868,191.9,1105182720
1869,227.9,1105182720
1870,241.8,1105182720
1871,223.9,1105182720
1872,189.8,1105281024
1873,174.9,1103704064
1874,161.9,1103704064
1875,237.9,1103704064
1876,193.9,1103708160
1877,238.9,1103732736
1878,215.9,1103732736
1879,228.9,1103732736
1880,264.9,1103732736
1881,235.9,1103732736
1882,225.9,1103732736
1883,187.6,1103724544
1884,233.8,1103724544
1885,260.8,1103724544
1886,262.9,1103724544
1887,277.9,1103724544
1888,263.8,1103724544
1889,249.9,1103724544
1890,252.9,1103724544
1891,253.8,1103724544
1892,271.9,1103724544
1893,240.8,1103724544
1894,274.6,1103724544
1895,224.8,1103724544
1896,267.8,1103724544
1897,268.8,1103724544
1898,263.7,1103724544
1899,276.8,1103724544
1900,263.7,1103724544
1901,270.6,1103724544
1902,267.6,1103724544
1903,268.9,1103724544
1904,265.9,1103724544
1905,273.8,1103724544
1906,263.9,1103724544
1907,271.9,1103724544
1908,262.8,1103724544
1909,261.8,1103724544
1910,193.9,1103724544
1911,217.9,1103724544
1912,222.9,1103724544
1913,226.8,1103724544
1914,251.9,1103724544
1915,237.9,1103724544
1916,246.8,1103724544
1917,263.9,1103724544
1918,257.8,1103724544
1919,242.8,1103724544
1920,253.9,1103736832
1921,252.9,1103740928
1922,277.8,1103740928
1923,271.3,1103740928
1924,259.9,1103740928
1925,283.8,1103740928
1926,269.9,1103740928
1927,260.7,1103740928
1928,275.9,1103740928
1929,230.8,1103740928
1930,204.7,1103761408
1931,188.9,1103233024
1932,243.0,1103233024
1933,222.8,1103233024
1934,231.9,1103233024
1935,248.9,1103233024
1936,225.9,1103233024
1937,256.8,1103233024
1938,265.9,1103233024
1939,257.9,1103233024
1940,271.8,1103233024
1941,270.8,1103233024
1942,244.9,1103233024
1943,269.8,1103233024
1944,263.9,1103233024
1945,253.8,1103233024
1946,276.9,1103233024
1947,269.8,1103233024
1948,239.8,1103233024
1949,166.2,1103233024
1950,255.5,1103233024
1951,245.7,1103233024
1952,249.7,1103233024
1953,178.8,1103228928
1954,193.8,1103228928
1955,194.5,1103228928
1956,222.9,1103228928
1957,250.8,1103228928
1958,255.9,1103228928
1959,271.9,1103228928
1960,251.9,1103228928
1961,249.0,1103228928
1962,278.8,1103228928
1963,261.7,1103228928
1964,264.7,1103228928
1965,251.8,1103339520
1966,173.8,1103339520
1967,178.9,1103335424
1968,195.9,1103347712
1969,210.9,1103347712
1970,178.8,1103343616
1971,190.8,1103347712
1972,217.9,1103347712
1973,192.6,1103351808
1974,178.8,1103355904
1975,182.3,1103355904
1976,178.7,1103355904
1977,209.8,1103355904
1978,139.8,1103609856
1979,193.9,1103601664
1980,189.2,1103601664
1981,198.7,1103613952
1982,225.3,1103613952
1983,191.6,1103736832
1984,200.1,1103736832
1985,232.8,1103736832
1986,181.8,1103736832
1987,185.8,1103835136
1988,161.9,1103835136
1989,221.6,1103839232
1990,193.8,1106702336
1991,157.9,1106702336
1992,199.8,1106702336
1993,233.9,1106702336
1994,174.9,1106702336
1995,184.6,1106653184
1996,211.8,1106653184
1997,245.9,1106653184
1998,226.9,1106653184
1999,271.9,1106653184
2000,246.9,1106653184
2001,204.9,1106653184
2002,225.8,1106657280
2003,255.9,1106657280
2004,279.8,1106673664
2005,265.9,1106673664
2006,233.9,1106673664
2007,251.9,1106673664
2008,247.8,1106673664
2009,267.0,1106673664
2010,240.9,1106673664
2011,169.9,1105100800
2012,212.5,1105108992
2013,267.9,1105108992
2014,231.9,1105108992
2015,239.9,1105108992
2016,222.9,1105108992
2017,256.9,1105108992
2018,263.9,1105108992
2019,233.7,1105108992
2020,279.8,1105108992
2021,245.9,1105108992
2022,272.8,1105108992
2023,273.9,1105108992
2024,258.9,1105108992
2025,272.8,1105108992
2026,269.9,1105108992
2027,271.6,1105108992
2028,267.9,1105108992
2029,258.9,1105108992
2030,282.9,1105108992
2031,270.9,1105223680
2032,260.7,1105227776
2033,270.9,1105227776
2034,262.9,1105227776
2035,271.9,1105227776
2036,271.9,1105227776
2037,250.0,1105227776
2038,183.9,1105227776
2039,196.9,1105227776
2040,221.9,1105227776
2041,242.8,1105227776
2042,250.1,1105227776
2043,239.9,1105235968
2044,224.9,1105248256
2045,185.9,1101049856
2046,212.7,1113399296
2047,197.7,1113399296
2048,182.9,1113399296
2049,224.6,1113399296
2050,210.8,1113399296
2051,231.9,1112555520
2052,220.7,1111076864
2053,222.9,1111076864
2054,235.0,1111076864
2055,222.5,1111076864
2056,182.7,1105825792
2057,213.9,1109065728
2058,210.7,1109065728
2059,216.9,1109065728
2060,205.9,1109065728
2061,172.9,1106927616
2062,207.7,1106927616
2063,221.8,1106948096
2064,182.6,1107083264
2065,202.8,1107083264
2066,239.9,1107087360
2067,203.9,1107103744
2068,218.9,1107103744
2069,237.8,1107103744
2070,221.8,1107103744
2071,211.7,1107107840
2072,217.8,1107107840
2073,194.9,1104478208
2074,193.8,1106644992
2075,228.2,1108746240
2076,160.9,1108746240
2077,177.4,1108746240
2078,178.8,1108819968
2079,229.9,1108819968
2080,175.8,1104568320
2081,188.9,1104568320
2082,226.6,1104568320
2083,214.9,1104572416
2084,179.8,1104572416
2085,234.9,1104572416
2086,218.9,1104580608
2087,188.7,1104576512
2088,214.7,1104576512
2089,245.9,1104613376
2090,243.9,1104613376
2091,249.9,1104613376
2092,270.9,1104613376
2093,244.8,1104613376
2094,249.9,1104613376
2095,288.8,1104613376
2096,260.9,1104613376
2097,282.8,1104633856
2098,267.7,1104633856
2099,238.9,1104678912
2100,262.8,1104678912
2101,263.7,1104678912
2102,245.9,1104678912
2103,266.8,1104678912
2104,268.9,1104678912
2105,228.9,1104678912
2106,264.9,1104678912
2107,274.9,1104678912
2108,252.9,1104678912
2109,236.9,1104678912
2110,246.9,1104678912
2111,268.9,1104678912
2112,252.9,1104678912
2113,258.9,1104678912
2114,257.9,1104678912
2115,271.9,1104678912
2116,253.9,1104683008
2117,259.8,1104683008
2118,265.9,1104744448
2119,266.9,1104744448
2120,246.9,1104744448
2121,269.9,1104744448
2122,265.0,1104744448
2123,263.8,1104744448
2124,225.9,1104744448
2125,244.8,1104744448
2126,242.9,1104744448
2127,243.7,1104744448
2128,211.5,1085808640
2129,187.3,1085796352
2130,186.9,1085804544
2131,177.8,1085804544
2132,186.9,1085804544
2133,169.9,1085804544
2134,175.8,1085894656
2135,181.8,1085890560
2136,178.9,1085890560
2137,184.9,1085939712
2138,193.9,1085939712
2139,223.9,1085939712
2140,187.8,1085960192
2141,162.9,1086189568
2142,173.7,1086189568
2143,203.8,1086263296
2144,236.8,1086263296
2145,153.2,1086263296
2146,239.8,1086263296
2147,166.8,1086287872
2148,202.8,1104510976
2149,223.9,1104510976
2150,255.9,1104510976
2151,183.9,1104670720
2152,192.9,1104670720
2153,191.6,1104670720
2154,188.8,1104670720
2155,184.8,1104678912
2156,179.0,1104674816
2157,167.0,1104781312
2158,191.4,1104781312
2159,212.9,1104781312
2160,199.8,1104785408
2161,193.8,1104785408
2162,216.9,1104785408
2163,191.9,1104781312
2164,182.9,1104781312
2165,212.9,1104781312
2166,237.8,1104781312
2167,242.9,1104781312
2168,237.7,1104781312
2169,174.7,1104785408
2170,199.8,1104785408
2171,215.7,1104781312
2172,166.9,1108566016
2173,213.9,1108566016
2174,231.8,1108566016
2175,241.7,1108566016
2176,213.9,1108566016
2177,267.9,1108566016
2178,259.7,1108824064
2179,240.9,1108824064
2180,265.9,1108824064
2181,260.9,1108824064
2182,268.9,1109090304
2183,257.9,1109090304
2184,271.8,1109090304
2185,266.8,1109090304
2186,265.9,1109090304
2187,277.8,1109090304
2188,262.9,1109090304
2189,254.9,1109094400
2190,276.4,1109094400
2191,255.7,1109094400
2192,264.9,1109094400
2193,266.9,1109094400
2194,238.9,1109094400
2195,281.9,1109094400
2196,246.3,1109094400
2197,209.8,1109094400
2198,226.8,1109364736
2199,251.9,1109389312
2200,245.9,1109389312
2201,241.9,1109389312
2202,236.9,1109389312
2203,280.4,1109389312
2204,235.8,1109389312
2205,271.8,1109389312
2206,265.9,1109389312
2207,237.9,1109389312
2208,289.8,1109389312
2209,238.8,1109389312
2210,274.7,1109389312
2211,253.7,1109389312
2212,270.9,1109389312
2213,272.9,1109389312
2214,242.9,1109389312
2215,223.9,1109389312
2216,248.9,1109389312
2217,251.9,1109512192
2218,260.9,1109512192
2219,228.9,1109512192
2220,267.8,1109512192
2221,254.7,1109512192
2222,239.9,1109512192
2223,223.4,1107484672
2224,179.9,1110183936
2225,226.8,1110183936
2226,239.7,1110183936
2227,226.5,1110183936
2228,230.9,1110183936
2229,222.9,1110183936
2230,243.8,1110183936
2231,248.8,1110183936
2232,228.9,1110188032
2233,249.9,1110188032
2234,257.2,1110188032
2235,263.9,1110188032
2236,248.9,1110188032
2237,255.8,1110188032
2238,236.7,1110188032
2239,261.9,1110188032
2240,270.9,1110188032
2241,248.9,1110188032
2242,267.9,1110188032
2243,270.9,1110188032
2244,263.7,1110188032
2245,281.7,1110188032
2246,270.9,1110188032
2247,249.9,1110188032
2248,270.7,1110188032
2249,271.9,1110188032
2250,246.9,1110188032
2251,261.9,1110188032
2252,271.9,1110188032
2253,244.7,1110188032
2254,267.9,1110188032
2255,270.9,1110188032
2256,237.9,1110188032
2257,222.9,1110188032
2258,207.9,1110188032
2259,268.8,1110188032
2260,245.9,1110188032
2261,265.8,1110188032
2262,229.9,1110188032
2263,238.0,1110188032
2264,249.9,1110188032
2265,209.8,1110396928
2266,172.7,1110392832
2267,211.9,1110392832
2268,233.4,1107488768
2269,191.8,1107501056
2270,216.6,1107501056
2271,271.9,1107501056
2272,239.9,1107501056
2273,258.9,1107501056
2274,246.7,1107501056
2275,281.7,1107501056
2276,232.8,1107501056
2277,262.8,1107501056
2278,264.9,1107501056
2279,246.8,1107501056
2280,284.8,1107501056
2281,271.5,1107501056
2282,256.8,1107501056
2283,274.9,1107501056
2284,257.8,1107501056
2285,268.6,1107501056
2286,261.8,1107501056
2287,278.9,1107501056
2288,271.7,1107501056
2289,260.9,1107501056
2290,254.9,1107501056
2291,273.8,1107501056
2292,241.8,1107501056
2293,250.7,1107501056
2294,265.7,1107501056
2295,254.9,1107501056
2296,265.9,1107501056
2297,265.8,1107501056
2298,269.7,1107501056
2299,271.7,1107501056
2300,260.8,1107501056
2301,259.8,1107501056
2302,235.8,1107501056
2303,290.9,1107501056
2304,240.9,1107501056
2305,273.9,1107501056
2306,258.7,1107501056
2307,264.8,1107501056
2308,248.9,1107501056
2309,287.5,1107501056
2310,270.9,1107501056
2311,256.7,1107501056
2312,276.8,1107501056
2313,274.8,1107501056
2314,262.9,1107501056
2315,279.8,1107578880
2316,263.9,1107578880
2317,268.9,1107578880
2318,229.9,1107578880
2319,238.7,1107578880
2320,249.7,1107578880
2321,221.0,1107578880
2322,247.8,1107578880
2323,236.9,1107578880
2324,234.9,1107578880
2325,189.9,1107578880
2326,235.6,1107578880
2327,245.9,1107578880
2328,251.8,1107578880
2329,264.8,1107578880
2330,248.9,1107578880
2331,256.9,1107578880
2332,238.7,1107578880
2333,285.9,1107578880
2334,238.8,1107578880
2335,261.9,1107578880
2336,260.7,1107578880
2337,247.7,1107578880
2338,239.7,1107578880
2339,278.6,1107578880
2340,269.9,1107578880
2341,252.9,1107578880
2342,264.9,1107578880
2343,272.9,1107578880
2344,246.9,1107578880
2345,276.8,1107578880
2346,263.8,1107578880
2347,254.8,1107578880
2348,260.8,1107578880
2349,265.9,1107578880
2350,243.9,1116880896
2351,249.9,1116880896
2352,215.9,1117040640
2353,207.9,1108881408
2354,203.9,1108881408
2355,182.4,1108881408
2356,184.8,1108881408
2357,221.9,1108881408
2358,189.5,1108353024
2359,230.8,1108353024
2360,254.9,1108353024
2361,237.9,1108353024
2362,224.7,1108353024
2363,234.6,1108353024
2364,262.0,1108353024
2365,259.9,1108353024
2366,273.9,1108353024
2367,237.9,1108353024
2368,262.9,1108353024
2369,228.9,1108353024
2370,182.5,1108361216
2371,181.9,1108365312
2372,215.6,1108365312
2373,247.7,1108365312
2374,198.4,1106776064
2375,246.8,1106776064
2376,222.9,1106776064
2377,211.9,1106776064
2378,255.9,1106776064
2379,188.8,1106780160
2380,234.9,1106780160
2381,256.9,1106780160
2382,268.9,1106780160
2383,258.9,1106780160
2384,256.8,1106780160
2385,246.9,1106780160
2386,239.9,1106780160
2387,286.9,1106780160
2388,243.9,1106780160
2389,294.8,1106780160
2390,238.9,1106780160
2391,269.9,1106780160
2392,270.8,1106780160
2393,257.8,1106780160
2394,269.8,1106780160
2395,270.9,1106780160
2396,267.9,1106780160
2397,264.9,1106780160
2398,272.7,1106780160
2399,284.8,1106780160
2400,262.8,1106780160
2401,253.7,1106780160
2402,276.0,1106780160
2403,264.9,1106780160
2404,251.9,1106780160
2405,271.9,1106780160
2406,267.9,1106780160
2407,258.7,1106780160
2408,277.8,1106780160
2409,245.9,1106780160
2410,274.8,1106780160
2411,272.9,1106780160
2412,268.8,1106780160
2413,266.9,1106780160
2414,283.8,1122680832
2415,279.9,1125113856
2416,268.9,1125298176
2417,269.9,1125298176
